201210257482300|L041-01|L041-01|Штука|100|Лейколастырь 2смх5 м тканевая основа Пластырь из натурального гипоаллергенного материала - 100% хлопок. Срок годности не менее 1,5 лет со дня производства|
201210257482300|L042-01|L042-01|Упаковка|10|Капсула по 2 мг 10 шт. - упаковки ячейковые контурные (2) - пачки картонные. Срок годности не менее 2 год со дня производства|
201210257482300|L043-01|L043-01|Упаковка|20|25% раствор для инъекций. По 5 мл раствора для инъекций в ампуле, 10 ампул в коробке из картона. Срок годности не менее 2 лет со дня производства|
201210257482300|L044-01|L044-01|Упаковка|30|Мазь (тубы, содержащие 40,0 г препарата). В картонной коробке с инструкцией на русском языке. Срок годности не менее 2 лет со дня производства.|
201210257482300|L045-01|L045-01|Штука|8 000|Маска медицинская трехслойная одноразовая - из Спанбонда плотностью 14 г/м² на резинках, взрослая, Срок годности не менее 1,5 лет со дня производства|
201210257482300|L046-01|L046-01|Упаковка|10|Таблетки 250 мл, по 30 таблеток в банке (флаконе) полимерной, в картонной коробке. Срок годности не менее 1,5 года со дня производства|
201210257482300|L047-01|L047-01|Упаковка|30|Раствор для инъекций. В ампулах по 2 мл, в упаковке № 10. Срок годности не менее 2 лет со дня производства.|
201210257482300|L048-01|L048-01|Набор|5|Метод РАР. Ферментативный колориметрический тест с липидпросветляющей системой для определения мочевой кислоты. 600 тестов. Срок годности не менее 1 лет со дня производства.|
201210257482300|L049-01|L049-01|Набор|5|Энзиматический колориметрической тест. Полный набор 2х100 мл,1 х1000 мл, Реагент 1, 3 и Стандарт, Реагент 2 х1000 мл. Срок годности не менее 1 года со дня производства|
201210257482300|L050-01|L050-01|Упаковка|6|Наконечник полимерный голубой 50-1000 мкл №500 штук в упаковке. Срок годности не менее 2 лет со дня производства|
201210257482300|L051-01|L051-01|Упаковка|5|Наконечник полимерный желтый 2-200 мкл №1000 (1000 штук в упаковке). Срок годности не менее 3,5 лет со дня производства|
201210257482300|L052-01|L052-01|Упаковка|300|Натрия хлорид 0,9% по 10 мл в ампулах. По 10 ампул в коробке из картона, с инструкцией по медицинскому применению на русском языках и нож для вскрытия ампул или скарификатор амульный. Срок годности не менее 3,5 лет со дня производства|
201210257482300|L053-01|L053-01|Флакон|1 000|Раствор для инфузий 0,9% 100 мл во флаконах. Срок годности не менее 1,5 лет со дня производства|
201210257482300|L054-01|L054-01|Флакон|1 000|Раствор для инфузий 0,9% 200 мл во флаконах. Срок годности не менее 1,5 лет со дня производства|
201210257482300|L055-01|L055-01|Флакон|1 000|Раствор для инфузий 0,9% 400 мл во флаконах. Срок годности не менее 1,5 лет со дня производства|
201210257482300|L056-01|L056-01|Упаковка|10|Таблетки, покрытые оболочкой, 10 мг: 50 шт. в упаковке. Срок годности не менее 24 месяцев со дня выпуска|
201210257482300|L057-01|L057-01|Упаковка|300|Раствор инъекционный 0,5%. В ампулах по 5 мл, в упаковке № 10, № 10 х 1. Срок годности не менее 2,5 лет со дня производства|
201210257482300|L058-01|L058-01|Упаковка|80|Омепразол капсулы 0,02 г №30, 10 шт. - упаковки ячейковые контурные (3) - пачки картонные. Срок годности не менее 2 лет со дня производства|
201210257482300|L059-01|L059-01|Упаковка|150|1 таблетка содержит парацетамола 200 мг; в контурной безъячейковой упаковке или в блистере 10 шт. Срок годности не менее 2 лет со дня производства|
201210257482300|L060-01|L060-01|Флакон|50|120 мг/5 мг. Во флаконах по 100 мл, флакон вместе с листком-вкладышем в пачке (упаковка № 1). Срок годности не менее1,5 лет со дня производства|
201210257482300|L061-01|L061-01|Пара (2 шт.)|8 000|Перчатки латексные медицинские смотровые (диагностические) нестерильные не опудренные, размер 8. Срок годности не менее 2 лет со дня производства|
201210257482300|L062-01|L062-01|Пара (2 шт.)|6 000|Перчатки латексные хирургические стерильные не опудренные, размер 8. Срок годности не менее 3,5 лет со дня производства|
201210257482300|L063-01|L063-01|Упаковка|8|Раствор 1 мл - ампулы (3) - поддоны пластиковые (1) - коробки картонные. Срок годности не менее 1 года со дня производства|
201210257482300|L064-01|L064-01|Упаковка|5|"Преднизолон-Таблетки 5мг белого или почти белого цвета, плоскоцилиндрические, с фаской с двух сторон и гравировкой ""Р"" на одной стороне. Коробке 100 таблеток. Срок годности не менее 2 года со дня производства"|
201210257482300|L065-01|L065-01|Упаковка|10|0,05% по 1 мл в ампуле; по 10 ампул в пачку из картона. Срок годности не менее 24 месяцев со дня выпуска|
201210257482300|L066-01|L066-01|Упаковка|10|Таблетки по 0,15 г в упаковках по 20 штук. Срок годности не менее 1 года со дня производства|
201210257482300|L067-01|L067-01|Штука|1 000|Респиратор FFP-2 с фильтрующим клапаном|
201210257482300|L068-01|L068-01|Флакон|200|Раствор для инфузий. Флакон (флакончик) пластиковый 400 мл. Срок годности не менее 2 лет со дня производства. Произведено на территории стран ЕАС.|
201210257482300|L069-01|L069-01|Штука|5 000|Стерильно, нетоксично, апирогенно. Стерилизация: оксид этилена.Упаковка: индивидуальный герметичный пакет. Срок годности не менее 2 лет со дня производства|
201210257482300|L070-01|L070-01|Упаковка|10|Сульфат цинка 124мг №50. 50 таблеток в пластмассовой банке с защитной мембраной и крышкой с защитой от детей. Одна банка вместе с листком-вкладышем помещаются в картонную пачку. Срок годности не менее 24 месяцев со дня производства|
201210257482300|L071-01|L071-01|Упаковка|1|"Таблетки, покрытые пленочной оболочкой бледно-коричневого цвета, круглые, двояковыпуклые.   1 таб.
фамотидин 20 мг. 10 шт. - блистеры (2) - пачки картонные. Срок годности не менее 1,5 год со дня производства."|
201210257482300|L072-01|L072-01|Упаковка|60|Капсулы 150 мг: в контурной ячейковой упаковке № 1х1, в банке №1. Срок годности не менее 1,5 лет со дня производства|
201210257482300|L073-01|L073-01|Упаковка|30|1% раствор для инъекций. По 2 мл в ампулы нейтрального стекла. По 10 ампул помещают в коробку из картона,вместе с инструкцией по применению вкладывают в коробки из картона. Срок годности не менее 1,5 лет со дня производства|
201210257482300|L074-01|L074-01|Килограмм|100|Известь хлорная в бачках по 50 кг, марка А 1 сорта. Срок годности не менее 2 лет со дня производства|
201210257482300|L075-01|L075-01|Флакон|600|Цефазолина натриевая соль. Порошок для приготовления раствора для инъекции по 1 во флаконах. 10 флаконов в пачке. Срок годности не менее 1,5 года со дня производства|
201210257482300|L076-01|L076-01|Флакон|500|Порошок для приготовления раствора для в/в и в/м по 1,0 гр в стеклянном флаконе. Срок годности не менее 1,5 года со дня производства|
201210257482300|L077-01|L077-01|Флакон|2 000|Порошок для приготовления раствора для в/в и в/м по 1,0 гр в стеклянном флаконе. Срок годности не менее 1,5 года со дня производства|
201210257482300|L078-01|L078-01|Штука|1 000|"Чепчик одноразовый ""Шарлотта"""|
201210257482300|L079-01|L079-01|Штука|500|Шприц стерильный одноразовый с иглой. Емкость 1 мл. Срок годности не менее 2 лет со дня производства|
201210257482300|L080-01|L080-01|Штука|8 000|Шприц стерильный одноразовый с иглой. Емкость 10 мл. Срок годности не менее 2 лет со дня производства|
201210257482300|L081-01|L081-01|Штука|7 000|Шприц стерильный одноразовый с иглой. Емкость 2 мл. Срок годности не менее 2 лет со дня производства|
201210257482300|L082-01|L082-01|Штука|8 000|Шприц стерильный одноразовый с иглой. Емкость 5 мл. Срок годности не менее 2 лет со дня производства|
201210257482300|L083-01|L083-01|Упаковка|20|Таблетки с риской и фаской по 10 мг, в блистере 10 шт.; в коробке 2 блистера. Срок годности не менее 2 года со дня производства|
201210257482300|L084-01|L084-01|Упаковка|5|Таблетки с риской и фаской по 5 мг, в блистере 10 шт.; в коробке 2 блистера. Срок годности не менее 2 лет со дня производства|
201210257482300|L085-01|L085-01|Упаковка|30|Раствор для внутривенного введения 24 мг/мл. Ампулы по 5 мл.По 10 ампул вместе с инструкцией и ножом для вскрытия ампул или скарификатором ампульным в коробку из картона. Срок годности не менее 2 лет со дня производства|
201210255614044|L001-01|L001-01|Метр|6,5|Коврик резиновый с ворсом средней длина (ворса), метражный, длина 6,5 м, ширина 1,5 м., мягкий, для очистки обуви. Для застилки ступенек перед входом в здание.|
201210255614044|L001-01|L001-01|Пачка|50|Стиральный порошок для ручной стирки, вес упаковки не менее 400 гр.|
201210255614044|L002-01|L002-01|Пара (2 шт.)|40|Перчатки рабочие, вязанные,средство для защиты рук, имеющее точечное ПВХ напыление на ладонной части, размер средние, цвет темный, качественные.|
201210255614044|L002-01|L002-01|Пара (2 шт.)|40|Перчатки резиновые для хозяйственных работ, размер средние и большие.|
201210255614044|L003-01|L003-01|Условная штука|6|Электрический конвектор аналог Ballu Camino Eco BEC/EM-1500 мощностью 1,5 кВт, с креплением для установки на стену, качественные, с гарантией, размер большой.|
201210255614044|L004-01|L004-01|Условная штука|100|Стержни для ручек 0,7, цвет синий, стандартный|
201210255614044|L004-01|L004-01|Пачка|30|Бумага белая, формат А4, не менее 500 листов в пачке, 80 гр/м2, аналог бумаги Снегурочка|
201210255614044|L005-01|L005-01|Метр|200|Нетканное полотно, плотное, качественное.|
201210255614044|L006-01|L006-01|Условная штука|10|Термометр настенный, комнатный, для классных кабинетов, качественный.|
201210255614044|L007-01|L007-01|Литр; кубический дециметр|20|Антисептик дезинфицирующий|
201210255614044|L008-01|L008-01|Килограмм|20|Гипохлорит кальция - хлор для дезинфекции, в гранулах, качественный, цвет белый,аналог Иранского производства.|
201210255614044|L009-01|L009-01|Условная штука|5|Выключатель одноклавишный, наружный, цвет белый, качественный, стандартный.|
201210255614044|L009-01|L009-01|Килограмм|3|Провод стальной вязальный провод 2 мм|
201210255614044|L009-01|L009-01|Метр|160|Провод алюминиевый, двойное сечение, 2 х  1,5|
201210255614044|L009-01|L009-01|Условная штука|50|Лампочки электрические 100 Вт, целые, без трещин.|
201210255614044|L009-01|L009-01|Условная штука|50|Лампочки электрические 150 Вт, целые, без трещины.|
201210255614044|L009-01|L009-01|Условная штука|2|Прожекторы светодиодный 50Вт, уличные на столбы, световой поток 3500 Люмен,|
201210255614044|L010-01|L010-01|Условная штука|100|Папка -скоросшиватель Дело №, из немалованного картона, формат А4, цвет белый.|
201210255614044|L010-01|L010-01|Пачка|40|Бумага белая, формат А4, не менее 500 листов в пачке, 80 гр/м2, аналог бумаги Снегурочка|
201210255614044|L010-01|L010-01|Условная штука|30|Папка регистратор - бокс файл, А4,снабженный арочным механизмом с никелевым покрытием, ширина корешка 70мм, покрытие бумвинил, двусторонняя, цвет синий.|
201210255614044|L010-01|L010-01|Условная штука|2|Флешка, 32Гб, корпус пластиковый или металлический, качественный,  цвета - черный, красный.|
201210255614044|L011-01|L011-01|Условная штука|10|Почетная грамота(адресная папка) твердого картона, обтянутого бум винилом и оформлена тиснением фольгой, формат А4, хорошего качества , папка красного цвета с позолоченной надписью.|
201210255614044|L011-01|L011-01|Условная штука|6|Лоток - подставка под папки, вертикальные, секционные, цвет черный.|
201210255614044|L012-01|L012-01|Условная штука|20|Рамы для фотографии, формат А4, цвет коричневый, золотистый, со стеклом без трещин, качественный.|
201210257572184|L001-01|L001-01|Штука|1|согласно по смету и договора|http://zakupki.gov.kg/popp/download?key=cQBzp%2B4WHSu92nhb3ewy1pdtwzz211guRQBlpPRgjoENfecem8dcGgNvzy4GSOH466ngKMbUvDXh7e6VMpyXEw%3D%3D
201210257563767|L001-01|L001-01|Килограмм|20|Чай черный байховый листовой, высшего сорта (упаковка 0,250 грамм-0,400 грамм в пачках).График поставок по договору.|
201210257565488|L001-01|L001-01|Условная штука|1|Мектепке чейинки билим беруу мекемелерине медициналык каражаттарды алуу|http://zakupki.gov.kg/popp/download?key=cQBzp%2B4WHSu92nhb3ewy1pdtwzz211guRQBlpPRgjoENfecem8dcGgNvzy4GSOH4%2BwfbclnM5Q%2Fh7e6VMpyXEw%3D%3D
201210257516140|L001-01|L001-01|Штука|60|Огнетушитель ОП -5 , с массой не менее 6 килограмм , срок годности ОП-5- 5 лет. Размер: 53 (высота) 63(диаметр)|
201210257573327|L001-01|L001-01|Штука|45|ручка (шт)|
201210257573327|L001-01|L001-01|Штука|46|блокноты (шт)|
201210257573327|L001-01|L001-01|Штука|5|флипы (шт)|
201210257573327|L001-01|L001-01|Штука|46|маркеры (шт)|
201210257573327|L001-01|L001-01|Штука|6|скотч (шт)|
201210257573327|L001-01|L001-01|Штука|20|бумага А4 (пач)|
201210257573327|L001-01|L001-01|Штука|2|информационные материалы |
201210257556129|L001-01|L001-01|Комплект|1|установка видео камер для наблюдении.Заполнить ведомость услуг, заверить печатью, подписью и прикрепит сканированную копию оригинала|http://zakupki.gov.kg/popp/download?key=Jkff6p5eWohOqgWC%2BuXrAespYJNxAaSjDj2fQFXCoENiJrwdg6ClYANvzy4GSOH42xpOpRhlrn3h7e6VMpyXEw%3D%3D
201210257556129|L001-01|L001-01|Комплект|1|установка видео камер для наблюдении.Заполнить ведомость услуг, заверить печатью, подписью и прикрепит сканированную копию оригинала|http://zakupki.gov.kg/popp/download?key=Jkff6p5eWohOqgWC%2BuXrAespYJNxAaSjDj2fQFXCoENiJrwdg6ClYANvzy4GSOH4WhgLvVlFthzh7e6VMpyXEw%3D%3D
201210257556129|L001-01|L001-01|Комплект|1|установка видео камер для наблюдении.Заполнить ведомость услуг, заверить печатью, подписью и прикрепит сканированную копию оригинала|http://zakupki.gov.kg/popp/download?key=Jkff6p5eWohOqgWC%2BuXrAespYJNxAaSjDj2fQFXCoENiJrwdg6ClYANvzy4GSOH4Sz7muaJncTzh7e6VMpyXEw%3D%3D
201210257482300|L001-01|L001-01|Упаковка|10|Таблетки, покрытые пленочной оболочкой 250 мг Азитромицин в форме дигидрата. 3 штуки. Упаковки ячейковые контурные (1) - пачки картонные. Срок годности не менее 1,5 год со дня производства|
201210257482300|L002-01|L002-01|Упаковка|100|Таблетки, покрытые пленочной оболочкой 500 мг Азитромицин в форме дигидрата. 3 штуки. Упаковки ячейковые контурные (1) - пачки картонные. Срок годности не менее 1,5 год со дня производства|
201210257482300|L003-01|L003-01|Набор|4|Набор реагентов ALFA AMYLASE liguicolor. Норм 12 028 6х 50 мл. Срок годности не менее 1 года со дня производства|
201210257482300|L004-01|L004-01|Флакон|30|Водный 10% раствор аммиака в стеклянных флаконах 30,0 мл. Срок годности не менее 8 месяцев со дня производства|
201210257482300|L005-01|L005-01|Флакон|100|Антисептическое раствор для рук. Состав на 1000 мл:спирт этиловый-96%-70 мл, глицерин-2 мл, раствор аммиака-1 мл, воды очищенной-до 100 мл. Срок годности не менее 12 месяцев со дня выпуска|
201210257482300|L006-01|L006-01|Упаковка|10|1 ампула с 1 мл раствора для инъекций содержит атропина сульфата 1 мг; в картонной коробке 10 шт. Срок годности не менее 1,5 лет со дня производства|
201210257482300|L007-01|L007-01|Упаковка|200|10 таблеток в контурной безъячейковой упаковке по 500 мг. Срок годности не менее 24 месяцев со дня производства|
201210257482300|L008-01|L008-01|Штука|50|Бинт марлевый медицинский стерильный 5 м х 10 см. Срок годности не менее 2 лет со дня производства.|
201210257482300|L009-01|L009-01|Упаковка|10|Таблетки, покрытые пленочной оболочкой, 5 мг. По 10 таблеток в контурную ячейковую упаковку. По 3 контурных ячейковых упаковок вместе с инструкцией по применению в пачку картонную. Срок годности не менее 1,5 лет со дня производства|
201210257482300|L010-01|L010-01|Упаковка|10|Таблетки по 8 мг. 5 контурных ячейковых упаковок по 10 таблеток или 2 контурные ячейковые упаковки по 25 таблеток с листком-вкладышем помещают в пачку из картона (упаковка №10х5, №25х2). Срок годности не менее 1 года со дня производства|
201210257482300|L011-01|L011-01|Штука|2 000|Вакутайнер с активатором объемом не менее 6 мл с красной крышкой. Срок годности не менее 1 лет со дня производства|
201210257482300|L012-01|L012-01|Килограмм|20|Вата гигиеническая медицинская|
201210257482300|L013-01|L013-01|Упаковка|200|Растворитель для приготовления лекарственных форм для инъекций 2 мл ампула, по 10 штук в коробке. Срок годности не менее 18 месяцев со дня выпуска|
201210257482300|L014-01|L014-01|Флакон|100|р-р д/в/в и п/к введения По 5 мл во флаконы вместимостью 5 мл. 5 флаконов вместе с инструкцией по применению в пачку из картона.Срок годности не менее 1,5 лет со дня производства|
201210257482300|L015-01|L015-01|Килограмм|100|"Гипохлорит кальция. Белый или светло-серый порошок или гранулы. Массовая доля активного хлора, не менее 65%. В бочках. Срок годности не менее 12 месяцев со дня производства
"|
201210257482300|L016-01|L016-01|Флакон|30|Раствор для наружного и местного применения. Флакон 50 г. Срок годности не менее 2 лет со дня производства.|
201210257482300|L017-01|L017-01|Упаковка|40|Глюкоза 40% раствор для в/вен. введения 400 мг/мл 10 мл ампулы 10 шт. в картонной упаковке. Срок годности не менее 1,5 лет со дня производства|
201210257482300|L018-01|L018-01|Набор|30|Д-Димер. Срок годности не менее 1 год со дня производства|
201210257482300|L019-01|L019-01|Упаковка|100|Раствор для инъекций 4 мг/1 мл: амп. 10 шт. в картонной упаковке. Срок годности не менее 12 лет со дня производства.|
201210257482300|L020-01|L020-01|Штука|2 000|Одноразовый держатель стерильных вакуумных пробирок объемом 6 мл. Срок годности не менее 1 года со дня производства|
201210257482300|L021-01|L021-01|Упаковка|50|Раствор для инъекций 1% в ампулах по 1 мл в картонной коробке по 10 штук, в контурной ячейковой упаковке по 10 штук с вложенной инструкцией по применению. Срок годности не менее 2 лет со дня производства|
201210257482300|L022-01|L022-01|Упаковка|14|"Раствор (1 мл-0.25 мг) 1,0 мл в ампулах, упакована в картонную коробку по 10 ампул. Срок годности не менее 1,5 лет со дня производства
"|
201210257482300|L023-01|L023-01|Упаковка|5|Концентрат для приготовления раствора для инфузий 10 мг/мл. По 5 мл в ампулу из бесцветного стекла. По 5 ампул помещают в поддон для ампул из ПВХ. Два поддона в картонной пачке с инструкцией по применению. Срок годности не менее 24 месяцев со дня выпуска|
201210257482300|L024-01|L024-01|Флакон|20|Раствор для инъекций 0,25% в ампулах 10мл в контурной ячейковой упаковке №5х2. Срок годности не менее 1 года со дня производства|
201210257482300|L025-01|L025-01|Упаковка|30|"Дротаверин, раствор для инъекций 2% 2 мл в ампулах №10. Срок годности не менее 18 месяцев со дня выпуска
"|
201210257482300|L026-01|L026-01|Упаковка|20|таблетки, покрытые пленочной оболочкой 200 мг; упаковка контурная ячейковая 10, пачка картонная 2; с инструкцией по медицинскому применению помещают в пачку из картона. Срок годности не менее 24 месяцев со дня выпуска|
201210257482300|L027-01|L027-01|Штука|2 000|Устройство для вливания в малые вены - игла-бабочка 25G (0,5х19мм). Размер №25. цвет оранжевый, с крылышками, упаковка полибэг.Стерильно. Срок годности не менее 2,5 лет со дня производства|
201210257482300|L028-01|L028-01|Флакон|40|Раствор для внутривенного и внутримышечного введения 500 мг/10 мл; флакон (флакончик) 10 мл, пачка картонная 1. Срок годности не менее 2 лет со дня производства|
201210257482300|L029-01|L029-01|Упаковка|10|Раствор для внутривенного и внутримышечного введения 100 мг/мл; ампула 10 мл с ножом ампульным, пачка картонная 10. Срок годности не менее 2,5 лет со дня производства|
201210257482300|L030-01|L030-01|Штука|80|Канюля назальная кислородная Apexmed или аналог, размер L. Срок годности не менее 3,5 лет со дня производства.|
