201210257565979|"Сельская управа ""Алля-Анарова"""|Упрощенный|10 декабря 2020 11:43|17 декабря 2020 11:50|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 30 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 30 дней"|Стандартный|500 000|Кыргызский сом или другая иностранная валюта|30
201210257569380|"Учреждение""Орокский айыл окмоту Орокского аильного округа Сокулукского района Чуйской области"|Прямого заключения договора|10 декабря 2020 11:41|14 декабря 2020 11:58|||Стандартный|60 000|Кыргызский сом|
201210257553284|Учреждение «Детская юношеская спортивна школа по футболу города Талас»|Прямого заключения договора|10 декабря 2020 11:40|14 декабря 2020 12:19|||Стандартный|200 000|Кыргызский сом|
201210257567992|Учреждение Горжилзеленстрой Майлуу-Сууйской госадминистрации|Упрощенный|10 декабря 2020 11:40|17 декабря 2020 11:44|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 15 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 15 дней"|Стандартный|56 699|Кыргызский сом|15
201210257573327|Бостеринская айыл окмоту|Прямого заключения договора|10 декабря 2020 11:38|14 декабря 2020 17:00|||Стандартный|20 990|Кыргызский сом|
201210257556129|Ырысский айыл окмоту Ырысского айылного аймака|Прямого заключения договора|10 декабря 2020 11:37|14 декабря 2020 12:00|||Стандартный|174 329|Кыргызский сом или другая иностранная валюта|
201210257482300|Центр Общеврачебной Практики г.Сулюкта|Прямого заключения договора|10 декабря 2020 11:37|14 декабря 2020 13:00|||Стандартный|999 528|Кыргызский сом|
201210257527591|Нурманбетский айыл окмоту|Прямого заключения договора|10 декабря 2020 11:44|14 декабря 2020 11:00|||Стандартный|71 580|Кыргызский сом|
201210253393310|Государственное предприятие Управление военной торговли Министерство обороны КР|Упрощенный|10 декабря 2020 11:44|17 декабря 2020 12:00|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 25 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 25 дней"|Стандартный|1 145 628|Кыргызский сом|25
201210257573058|Центр семейной медицины Кара-Суйского р-на|Прямого заключения договора|10 декабря 2020 11:44|14 декабря 2020 09:00|||Стандартный|49 500|Кыргызский сом|
201210257236805|Токмокская Территориальная больница|Упрощенный|10 декабря 2020 11:43|17 декабря 2020 11:48|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 1%
				     Срок действия ГОКЗ: 30 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 1%
				     Срок действия ГОКЗ: 30 дней"|Стандартный|3 134 175|Кыргызский сом|30
201210257575174|Национальный хирургический центр|Прямого заключения договора|10 декабря 2020 11:47|14 декабря 2020 11:45|||Стандартный|100 000|Кыргызский сом|
201210257540245|Иссык-Кульский областной центр по борьбе с туберкулезом|Прямого заключения договора|10 декабря 2020 11:46|14 декабря 2020 11:50|||Стандартный|6 720|Кыргызский сом|
201210257527591|Нурманбетский айыл окмоту|Прямого заключения договора|10 декабря 2020 11:44|14 декабря 2020 11:00|||Стандартный|71 580|Кыргызский сом|
201210253393310|Государственное предприятие Управление военной торговли Министерство обороны КР|Упрощенный|10 декабря 2020 11:44|17 декабря 2020 12:00|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 25 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 25 дней"|Стандартный|1 145 628|Кыргызский сом|25
201210257575174|Национальный хирургический центр|Прямого заключения договора|10 декабря 2020 11:47|14 декабря 2020 11:45|||Стандартный|100 000|Кыргызский сом|
201210257540245|Иссык-Кульский областной центр по борьбе с туберкулезом|Прямого заключения договора|10 декабря 2020 11:46|14 декабря 2020 11:50|||Стандартный|6 720|Кыргызский сом|
201210257527591|Нурманбетский айыл окмоту|Прямого заключения договора|10 декабря 2020 11:44|14 декабря 2020 11:00|||Стандартный|71 580|Кыргызский сом|
201210257575174|Национальный хирургический центр|Прямого заключения договора|10 декабря 2020 11:47|14 декабря 2020 11:45|||Стандартный|100 000|Кыргызский сом|
201210257540245|Иссык-Кульский областной центр по борьбе с туберкулезом|Прямого заключения договора|10 декабря 2020 11:46|14 декабря 2020 11:50|||Стандартный|6 720|Кыргызский сом|
201210257527591|Нурманбетский айыл окмоту|Прямого заключения договора|10 декабря 2020 11:44|14 декабря 2020 11:00|||Стандартный|71 580|Кыргызский сом|
201210253393310|Государственное предприятие Управление военной торговли Министерство обороны КР|Упрощенный|10 декабря 2020 11:44|17 декабря 2020 12:00|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 25 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 25 дней"|Стандартный|1 145 628|Кыргызский сом|25
201210257573058|Центр семейной медицины Кара-Суйского р-на|Прямого заключения договора|10 декабря 2020 11:44|14 декабря 2020 09:00|||Стандартный|49 500|Кыргызский сом|
201210257236805|Токмокская Территориальная больница|Упрощенный|10 декабря 2020 11:43|17 декабря 2020 11:48|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 1%
				     Срок действия ГОКЗ: 30 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 1%
				     Срок действия ГОКЗ: 30 дней"|Стандартный|3 134 175|Кыргызский сом|30
201210257565979|"Сельская управа ""Алля-Анарова"""|Упрощенный|10 декабря 2020 11:43|17 декабря 2020 11:50|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 30 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 30 дней"|Стандартный|500 000|Кыргызский сом или другая иностранная валюта|30
201210257569380|"Учреждение""Орокский айыл окмоту Орокского аильного округа Сокулукского района Чуйской области"|Прямого заключения договора|10 декабря 2020 11:41|14 декабря 2020 11:58|||Стандартный|60 000|Кыргызский сом|
201210257553284|Учреждение «Детская юношеская спортивна школа по футболу города Талас»|Прямого заключения договора|10 декабря 2020 11:40|14 декабря 2020 12:19|||Стандартный|200 000|Кыргызский сом|
201210257567992|Учреждение Горжилзеленстрой Майлуу-Сууйской госадминистрации|Упрощенный|10 декабря 2020 11:40|17 декабря 2020 11:44|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 15 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 15 дней"|Стандартный|56 699|Кыргызский сом|15
201210257393917|Учреждение №38 (КП-38) ГУИН Министерства Юстиции Кыргызской Республики|Упрощенный|10 декабря 2020 12:02|17 декабря 2020 12:04|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ:  дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ:  дней"|Стандартный|49 305|Кыргызский сом|10
201210257575174|Национальный хирургический центр|Прямого заключения договора|10 декабря 2020 11:47|14 декабря 2020 11:45|||Стандартный|100 000|Кыргызский сом|
201210257540245|Иссык-Кульский областной центр по борьбе с туберкулезом|Прямого заключения договора|10 декабря 2020 11:46|14 декабря 2020 11:50|||Стандартный|6 720|Кыргызский сом|
201210257527591|Нурманбетский айыл окмоту|Прямого заключения договора|10 декабря 2020 11:44|14 декабря 2020 11:00|||Стандартный|71 580|Кыргызский сом|
201210253393310|Государственное предприятие Управление военной торговли Министерство обороны КР|Упрощенный|10 декабря 2020 11:44|17 декабря 2020 12:00|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 25 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 25 дней"|Стандартный|1 145 628|Кыргызский сом|25
201210257573058|Центр семейной медицины Кара-Суйского р-на|Прямого заключения договора|10 декабря 2020 11:44|14 декабря 2020 09:00|||Стандартный|49 500|Кыргызский сом|
201210257236805|Токмокская Территориальная больница|Упрощенный|10 декабря 2020 11:43|17 декабря 2020 11:48|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 1%
				     Срок действия ГОКЗ: 30 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 1%
				     Срок действия ГОКЗ: 30 дней"|Стандартный|3 134 175|Кыргызский сом|30
201210257565979|"Сельская управа ""Алля-Анарова"""|Упрощенный|10 декабря 2020 11:43|17 декабря 2020 11:50|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 30 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 30 дней"|Стандартный|500 000|Кыргызский сом или другая иностранная валюта|30
201210257569380|"Учреждение""Орокский айыл окмоту Орокского аильного округа Сокулукского района Чуйской области"|Прямого заключения договора|10 декабря 2020 11:41|14 декабря 2020 11:58|||Стандартный|60 000|Кыргызский сом|
201210257553284|Учреждение «Детская юношеская спортивна школа по футболу города Талас»|Прямого заключения договора|10 декабря 2020 11:40|14 декабря 2020 12:19|||Стандартный|200 000|Кыргызский сом|
201210257393917|Учреждение №38 (КП-38) ГУИН Министерства Юстиции Кыргызской Республики|Упрощенный|10 декабря 2020 12:02|17 декабря 2020 12:04|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ:  дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ:  дней"|Стандартный|49 305|Кыргызский сом|10
201210257575174|Национальный хирургический центр|Прямого заключения договора|10 декабря 2020 11:47|14 декабря 2020 11:45|||Стандартный|100 000|Кыргызский сом|
201210257540245|Иссык-Кульский областной центр по борьбе с туберкулезом|Прямого заключения договора|10 декабря 2020 11:46|14 декабря 2020 11:50|||Стандартный|6 720|Кыргызский сом|
201210257527591|Нурманбетский айыл окмоту|Прямого заключения договора|10 декабря 2020 11:44|14 декабря 2020 11:00|||Стандартный|71 580|Кыргызский сом|
201210253393310|Государственное предприятие Управление военной торговли Министерство обороны КР|Упрощенный|10 декабря 2020 11:44|17 декабря 2020 12:00|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 25 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 25 дней"|Стандартный|1 145 628|Кыргызский сом|25
201210257573058|Центр семейной медицины Кара-Суйского р-на|Прямого заключения договора|10 декабря 2020 11:44|14 декабря 2020 09:00|||Стандартный|49 500|Кыргызский сом|
201210257236805|Токмокская Территориальная больница|Упрощенный|10 декабря 2020 11:43|17 декабря 2020 11:48|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 1%
				     Срок действия ГОКЗ: 30 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 1%
				     Срок действия ГОКЗ: 30 дней"|Стандартный|3 134 175|Кыргызский сом|30
201210257565979|"Сельская управа ""Алля-Анарова"""|Упрощенный|10 декабря 2020 11:43|17 декабря 2020 11:50|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 30 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 30 дней"|Стандартный|500 000|Кыргызский сом или другая иностранная валюта|30
201210257569380|"Учреждение""Орокский айыл окмоту Орокского аильного округа Сокулукского района Чуйской области"|Прямого заключения договора|10 декабря 2020 11:41|14 декабря 2020 11:58|||Стандартный|60 000|Кыргызский сом|
201210257553284|Учреждение «Детская юношеская спортивна школа по футболу города Талас»|Прямого заключения договора|10 декабря 2020 11:40|14 декабря 2020 12:19|||Стандартный|200 000|Кыргызский сом|
201210257567992|Учреждение Горжилзеленстрой Майлуу-Сууйской госадминистрации|Упрощенный|10 декабря 2020 11:40|17 декабря 2020 11:44|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 15 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 15 дней"|Стандартный|56 699|Кыргызский сом|15
201210257573327|Бостеринская айыл окмоту|Прямого заключения договора|10 декабря 2020 11:38|14 декабря 2020 17:00|||Стандартный|20 990|Кыргызский сом|
201210257556129|Ырысский айыл окмоту Ырысского айылного аймака|Прямого заключения договора|10 декабря 2020 11:37|14 декабря 2020 12:00|||Стандартный|174 329|Кыргызский сом или другая иностранная валюта|
201210257482300|Центр Общеврачебной Практики г.Сулюкта|Прямого заключения договора|10 декабря 2020 11:37|14 декабря 2020 13:00|||Стандартный|999 528|Кыргызский сом|
201210255614044|Кочкорбаевская сельская управа|Прямого заключения договора|10 декабря 2020 11:36|14 декабря 2020 11:40|||Стандартный|79 335|Кыргызский сом|
201210257572184|Управление муницип. собст-и при Ноокатском город. местном самоуправлении|Прямого заключения договора|10 декабря 2020 11:36|14 декабря 2020 11:44|||Стандартный|34 340|Кыргызский сом|
201210257563767|Городская клиническая больница №1|Прямого заключения договора|10 декабря 2020 11:35|14 декабря 2020 12:00|||Стандартный|10 000|Кыргызский сом|
201210257565488|Т.Зулпуев айыл окмоту|Прямого заключения договора|10 декабря 2020 11:30|14 декабря 2020 11:59|||Стандартный|100 220|Кыргызский сом|
201210257516140|"Сельская управа ""Кызыл-Кыштак"""|Прямого заключения договора|10 декабря 2020 11:27|14 декабря 2020 11:00|||Стандартный|57 000|Кыргызский сом или другая иностранная валюта|
201210256105077|Сельская управа Жаны Жер|Прямого заключения договора|10 декабря 2020 11:27|15 декабря 2020 10:06|||Стандартный|71 300|Кыргызский сом|
201210257456582|Кыз-Кольский айыл Окмоту, Кыз-Кольского айылного аймака|Прямого заключения договора|10 декабря 2020 11:26|16 декабря 2020 10:00|||Стандартный|60 650|Кыргызский сом|
201210257567317|"Жалал-Абадское хозрасчетное управ-е водопроводно-канализац-го хоз-ва ""Жалал-Абад водоканал Мэрии г."|Прямого заключения договора|10 декабря 2020 11:25|14 декабря 2020 11:40|||Стандартный|16 610|Кыргызский сом|
201210257006705|"Каракольское предприятие ""Водоканал"""|Упрощенный|10 декабря 2020 11:25|18 декабря 2020 09:00|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 10 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 10 дней"|Стандартный|105 870|Кыргызский сом|10
201210257454184|Кыз-Кольский айыл Окмоту, Кыз-Кольского айылного аймака|Прямого заключения договора|10 декабря 2020 11:24|14 декабря 2020 09:00|||Стандартный|80 000|Кыргызский сом|
201210257564301|Куугандинская сельская управа|Прямого заключения договора|10 декабря 2020 11:24|14 декабря 2020 11:11|||Стандартный|100 000|Кыргызский сом|
201210257557175|Манасский интернат-лицей для одаренных детей из малообеспеченных семей имени Ш. Жумагулова|Прямого заключения договора|10 декабря 2020 11:24|14 декабря 2020 11:30|||Стандартный|136 749|Кыргызский сом|
201210257452433|Кыз-Кольский айыл Окмоту, Кыз-Кольского айылного аймака|Прямого заключения договора|10 декабря 2020 11:24|14 декабря 2020 11:00|||Стандартный|75 500|Кыргызский сом|
201210257449843|Кыз-Кольский айыл Окмоту, Кыз-Кольского айылного аймака|Прямого заключения договора|10 декабря 2020 11:24|15 декабря 2020 10:00|||Стандартный|40 000|Кыргызский сом|
201210257448361|Кыз-Кольский айыл Окмоту, Кыз-Кольского айылного аймака|Прямого заключения договора|10 декабря 2020 11:23|14 декабря 2020 10:00|||Стандартный|50 000|Кыргызский сом|
201210257565157|Дирекция по Олимпийским видом спорта государственное агентство по делам молодежи, физической культуры и спорта при Правительстве  Кыргызской Республики|Прямого заключения договора|10 декабря 2020 11:22|14 декабря 2020 11:30|||Стандартный|80 000|Кыргызский сом или другая иностранная валюта|
201210257379453|Талдуу-Булакский айыл Окмоту Талдуу-Булакского айылного аймака|Прямого заключения договора|10 декабря 2020 11:22|14 декабря 2020 10:02|||Стандартный|5 300|Кыргызский сом|
201210257374210|Талдуу-Булакский айыл Окмоту Талдуу-Булакского айылного аймака|Прямого заключения договора|10 декабря 2020 11:21|14 декабря 2020 10:07|||Стандартный|3 000|Кыргызский сом|
201210257348774|Талдуу-Булакский айыл Окмоту Талдуу-Булакского айылного аймака|Прямого заключения договора|10 декабря 2020 11:21|14 декабря 2020 12:13|||Стандартный|30 000|Кыргызский сом|
201210257299428|Сузакский айыл Окмоту, Сузакского айылного аймака|Прямого заключения договора|10 декабря 2020 11:20|14 декабря 2020 15:00|||Стандартный|330 400|Кыргызский сом|
201210257544458|Сельская управа Казыбек|Упрощенный|10 декабря 2020 11:20|17 декабря 2020 16:27|Не предусмотрено|Не предусмотрено|Стандартный|41 400|Кыргызский сом|10
201210257532644|Люксембургский айыл окмоту|Упрощенный|10 декабря 2020 11:18|17 декабря 2020 12:00|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 20 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 20 дней"|Стандартный|400 000|Кыргызский сом|20
201210257562403|Бостеринская айыл окмоту|Прямого заключения договора|10 декабря 2020 11:18|14 декабря 2020 17:00|||Стандартный|45 000|Кыргызский сом|
201210257562252|"Учреждение""Орокский айыл окмоту Орокского аильного округа Сокулукского района Чуйской области"|Прямого заключения договора|10 декабря 2020 11:18|14 декабря 2020 11:36|||Стандартный|25 000|Кыргызский сом|
201210257508501|Чуйский областной центр профилактики и борьбы со СПИДом|Прямого заключения договора|10 декабря 2020 11:17|14 декабря 2020 12:00|||Стандартный|179 650|Кыргызский сом|
201210257563689|Сельская управа Кара-Суу|Упрощенный|10 декабря 2020 11:17|17 декабря 2020 14:28|Не предусмотрено|Не предусмотрено|Стандартный|30 000|Кыргызский сом или другая иностранная валюта|10
201210257063792|Кыргызский научно-исследовательский институт курортологии и восстановительного лечения|Упрощенный|10 декабря 2020 11:14|17 декабря 2020 13:00|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 1%
				     Срок действия ГОКЗ: 30 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 1%
				     Срок действия ГОКЗ: 30 дней"|Стандартный|620 000|Кыргызский сом|30
201210257551920|Айыл окмоту при Камышановском айыльном Кенеше|Прямого заключения договора|10 декабря 2020 11:12|14 декабря 2020 10:15|||Стандартный|49 200|Кыргызский сом или другая иностранная валюта|
201210257510091|"""Айыл окмоту Ак-Шыйракского айыльного аймака"""|Упрощенный|10 декабря 2020 11:08|17 декабря 2020 12:00|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 15 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 15 дней"|Стандартный|29 685|Кыргызский сом|15
201210257550426|Токмокский городской центр семейной медицины|Прямого заключения договора|10 декабря 2020 11:08|14 декабря 2020 09:00|||Стандартный|199 980|Кыргызский сом|
201210257556700|Управление муницип. собст-и при Ноокатском город. местном самоуправлении|Прямого заключения договора|10 декабря 2020 11:07|14 декабря 2020 11:11|||Стандартный|527 464|Кыргызский сом|
201210257558970|"Учреждение""Орокский айыл окмоту Орокского аильного округа Сокулукского района Чуйской области"|Прямого заключения договора|10 декабря 2020 11:06|14 декабря 2020 11:15|||Стандартный|65 550|Кыргызский сом|
201210255623436|"Открытое Акционерное общество ""Ош электро"""|Одноэтапный|10 декабря 2020 11:06|24 декабря 2020 13:00|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 20 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 20 дней"|Стандартный|6 807 520|Кыргызский сом или другая иностранная валюта|20
201210257369442|Иссык-Кульское территориальное управление фонда обязательного мед. страхования|Прямого заключения договора|10 декабря 2020 11:03|14 декабря 2020 15:39|||Стандартный|17 120|Кыргызский сом|
201210257548401|Ыссык-Атинский айыл окмоту|Прямого заключения договора|10 декабря 2020 11:03|14 декабря 2020 10:09|||Стандартный|66 000|Кыргызский сом|
201210257399637|Чуйский областной центр реабилитации детей инвалидов и подростков с ограниченной возможностьМаксат|Прямого заключения договора|10 декабря 2020 11:02|14 декабря 2020 12:00|||Стандартный|11 526|Кыргызский сом|
201210257473638|Кырг.нац.музей изобразительных искусств им.Г Айтиева|Прямого заключения договора|10 декабря 2020 10:59|14 декабря 2020 09:00|||Стандартный|29 850|Кыргызский сом|
201210257553607|"Республиканская детская инженерно-техническая академия ""Алтын-туйун"""|Прямого заключения договора|10 декабря 2020 10:59|14 декабря 2020 10:47|||Стандартный|26 000|Кыргызский сом или другая иностранная валюта|
201210257545061|Бостеринская айыл окмоту|Прямого заключения договора|10 декабря 2020 10:58|14 декабря 2020 17:00|||Стандартный|17 200|Кыргызский сом|
201210257537118|Маевский айыл окмоту|Упрощенный|10 декабря 2020 10:58|17 декабря 2020 12:00|Не предусмотрено|Не предусмотрено|Стандартный|66 000|Кыргызский сом или другая иностранная валюта|10
201210257541308|Токмокский городской центр семейной медицины|Прямого заключения договора|10 декабря 2020 10:57|14 декабря 2020 11:00|||Стандартный|60 000|Кыргызский сом|
201210257547192|Государственная служба по борьбе с экономическими преступлениями при Правительстве КР|Упрощенный|10 декабря 2020 10:56|17 декабря 2020 14:00|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 30 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): Декларация
Срок действия ГОКЗ: 30 дней"|Стандартный|2 280 100|Кыргызский сом|30
201210257536439|Чон-Кеминский айыл-окмот|Упрощенный|10 декабря 2020 10:56|17 декабря 2020 11:00|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 10 дней"|"Размер гарантийного обеспечения конкурсной заявки (ГОКЗ): 2%
				     Срок действия ГОКЗ: 10 дней"|Стандартный|273 800|Кыргызский сом или другая иностранная валюта|10
201210257548830|"Учреждение ""Чуйский областной медиацентр"""|Прямого заключения договора|10 декабря 2020 10:55|14 декабря 2020 11:00|||Стандартный|35 000|Кыргызский сом|
201210257546696|Управление муниципальной собственности  г. Ош|Прямого заключения договора|10 декабря 2020 10:55|14 декабря 2020 11:03|||Стандартный|4 000|Кыргызский сом|
201210256734993|Кара-Кужур айыл окмоту|Прямого заключения договора|10 декабря 2020 10:54|14 декабря 2020 10:52|||Стандартный|299 991|Кыргызский сом|
201210257549131|"Сельская управа ""Отуз-Адыр"""|Прямого заключения договора|10 декабря 2020 10:53|14 декабря 2020 09:00|||Стандартный|5 000|Кыргызский сом или другая иностранная валюта|
201210257251450|"Закрытое акционерное общество ""Альфа Телеком"""|Прямого заключения договора|10 декабря 2020 10:53|14 декабря 2020 11:30|||Стандартный|62 760|Кыргызский сом|
